Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
5248	949	6434	0.875	0.25893689773080514
5312	961	6520	0.875	0.25910020449897747
5376	975	6616	0.890625	0.2592452640064489
5440	984	6702	0.890625	0.2590768924699092
5504	993	6782	0.890625	0.2591909957731248
5568	1011	6862	0.890625	0.25915670844263067
5632	1019	6934	0.890625	0.2591818094413996
5696	1026	7016	0.890625	0.25912200684150505
5760	1038	7102	0.890625	0.25934009199286584
5824	1044	7194	0.921875	0.25910480956352533
5888	1050	7266	0.9375	0.2588769611890999
5952	1057	7340	0.9375	0.2590599455040872
6016	1068	7414	0.953125	0.25885711716572246
6080	1073	7492	0.96875	0.2590318562021712
6144	1078	7570	0.96875	0.2589387934830471
6208	1081	7648	0.96875	0.2586732914923292
6272	1087	7722	0.96875	0.258654925321592
6336	1092	7778	0.96875	0.25854975572126504
6400	1098	7858	0.96875	0.25833545431407473
6464	1108	7942	0.96875	0.2583522202635775
6528	1116	8016	0.96875	0.2584830339321359
6592	1120	8098	0.96875	0.25845887873549056
6656	1123	8182	0.96875	0.2583109264238576
6720	1126	8248	0.96875	0.2583050436469449
6784	1131	8318	0.96875	0.2581750420774226
6848	1141	8400	0.96875	0.25861111111111135
6912	1152	8482	0.96875	0.25858681128664635
6976	1157	8566	0.96875	0.25846369367265953
7040	1160	8646	0.984375	0.2584239339964532
7104	1165	8714	0.984375	0.2583773238466835
7168	1169	8790	0.984375	0.2584186575654151
7232	1172	8858	0.984375	0.25816587642056127
7296	1174	8928	0.984375	0.25826986260454
7360	1177	9006	0.984375	0.2582167443926269
7424	1180	9090	0.984375	0.25823248991565806
7488	1184	9166	0.984375	0.2582369626881954
7552	1192	9252	0.984375	0.2581784118749101
7616	1198	9328	0.984375	0.2582368496283594
7680	1205	9410	0.984375	0.2580765143464403
7744	1206	9488	1.0	0.2579047217537947
7808	1208	9560	1.0	0.25784518828451947
7872	1208	9640	1.0	0.2578319502074694
7936	1209	9704	1.0	0.25767724649629065
8000	1213	9794	1.0	0.25753862909264214
8064	1214	9866	1.0	0.257534292857626
8128	1218	9930	1.0	0.257519301779121
8192	1221	10014	1.0	0.2574062978496775
8256	1224	10090	1.0	0.2571357779980183
8320	1228	10176	1.0	0.25700995807127913
8384	1229	10246	1.0	0.257124731602577
8448	1231	10314	1.0	0.2569484842608755
8512	1233	10386	1.0	0.2570126452275502
8576	1236	10462	1.0	0.25713694003695925
8640	1241	10540	1.0	0.25724225173940535
8704	1245	10616	1.0	0.2569549108264256
8768	1246	10680	1.0	0.2570848938826467
8832	1247	10756	1.0	0.2568798809966529
8896	1249	10828	1.0	0.25691109469277185
8960	1251	10896	1.0	0.2570821096426824
9024	1253	10982	1.0	0.2569052388757362
9088	1254	11066	1.0	0.2568528224591845
9152	1256	11156	1.0	0.25684235687821216
9216	1257	11220	1.0	0.2567439096850862
9280	1259	11302	1.0	0.2566065003244264
9344	1259	11366	1.0	0.2566132911021174
9408	1262	11458	1.0	0.2562692732879502
9472	1266	11534	1.0	0.25611236344719945
9536	1269	11614	1.0	0.25608461052752396
9600	1270	11700	1.0	0.2559971509971508
9664	1272	11784	1.0	0.2558836840914235
9728	1272	11870	1.0	0.2558129738837406
9792	1274	11940	1.0	0.25594639865996655
9856	1275	12014	1.0	0.25595139004494755
9920	1275	12090	1.0	0.2559966914805624
9984	1277	12168	1.0	0.25605413105413105
